level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
AM-IMF,IMF4_AMIMF1,Strength component NN,12,129,0.8829061868070613,0.18280781719387137,0.13177882414673758,0.7732064630843712,0.8490537777565427,0.9247860653178139
AM-IMF,IMF4_AMIMF2,Strength component NN,1,129,0.989872982498086,0.017802304525741174,0.013356530913698424,0.9788116302262739,0.9883791264964067,0.9969839993416594
AM-IMF,IMF4_AMIMF2,Strength component NN,3,129,0.9807473802277884,0.03233469197269025,0.023480725837191744,0.930915748514889,0.9215565745611083,0.8829369463565329
AM-IMF,IMF4_AMIMF2,Strength component NN,6,129,0.9638229100242008,0.03533674390304074,0.025077747183689568,0.9207929682266792,0.898960755007619,0.8699353417291315
AM-IMF,IMF4_AMIMF2,Strength component NN,9,129,0.9184318323192917,0.05745417711359033,0.03967739826071142,0.8060094837443412,0.8704397693804241,0.8982218077618539
AM-IMF,IMF4_AMIMF2,Strength component NN,12,129,0.8749195706129853,0.07670017023671787,0.05272109494776003,0.6924622607876156,0.8077592817324905,0.8523690107636784
AM-IMF,IMF4_AMIMF3,Strength component NN,1,129,0.9915914798648973,0.053074305253086124,0.04437295180143165,0.8901081852111322,0.7110302810387162,0.5141746017421234
AM-IMF,IMF4_AMIMF3,Strength component NN,3,129,0.8334927212008901,0.09270001398678937,0.0805569898392048,0.6775509270687099,0.6214652698981641,0.5559427920086167
AM-IMF,IMF4_AMIMF3,Strength component NN,6,129,0.995222728813035,0.02379223679618416,0.017332027603553377,0.9805520410252182,0.9596745371556709,0.9298381744391676
AM-IMF,IMF4_AMIMF3,Strength component NN,9,129,0.9816577558678177,0.04748854505143251,0.030702552376381628,0.9310920521720357,0.7875050640685465,0.6435562405652258
AM-IMF,IMF4_AMIMF3,Strength component NN,12,129,0.991161828725102,0.056202304665751046,0.04605869060243055,0.915867998743078,0.7324229856926594,0.5460529957889525
